recipe_id,uuid,name,local_image,image_url
2274,0da69b80-e295-5e51-8452-715df4fc566e,Gaeng Kua Sapparot,food_dataset_v2\recipe_images\2274_gaeng_kua_sapparot.jpg,cloudflare_url/recipe_images/0da69b80-e295-5e51-8452-715df4fc566e.jpg
2272,b603ace9-a0ae-5484-bac1-0fa0c5644e10,Gaeng Liang,food_dataset_v2\recipe_images\2272_gaeng_liang.jpg,cloudflare_url/recipe_images/b603ace9-a0ae-5484-bac1-0fa0c5644e10.jpg
3012,c58dbca1-dc22-5024-baf2-d703dbf8962e,Gaeng Luang,food_dataset_v2\recipe_images\3012_gaeng_luang.jpg,cloudflare_url/recipe_images/c58dbca1-dc22-5024-baf2-d703dbf8962e.jpg
2284,c532eb22-a214-57bb-9e3a-af1ac9bd360d,Gaeng Luang,food_dataset_v2\recipe_images\2284_gaeng_luang.jpg,cloudflare_url/recipe_images/c532eb22-a214-57bb-9e3a-af1ac9bd360d.jpg
2282,e6e8f594-81a1-5c69-ba92-60815cddea9b,Gaeng Massaman Gae,food_dataset_v2\recipe_images\2282_gaeng_massaman_gae.jpg,cloudflare_url/recipe_images/e6e8f594-81a1-5c69-ba92-60815cddea9b.jpg
2304,baaeb932-e5e8-5fe3-8d6a-83081ecd4067,Gaeng Neua Sai Mamuang,food_dataset_v2\recipe_images\2304_gaeng_neua_sai_mamuang.jpg,cloudflare_url/recipe_images/baaeb932-e5e8-5fe3-8d6a-83081ecd4067.jpg
3001,d60c36da-1cf6-532e-815a-18a49e465a5d,Gaeng Nok,food_dataset_v2\recipe_images\3001_gaeng_nok.jpg,cloudflare_url/recipe_images/d60c36da-1cf6-532e-815a-18a49e465a5d.jpg
2291,ba00b01b-f697-5879-abf9-7132092a543c,Gaeng Om,food_dataset_v2\recipe_images\2291_gaeng_om.jpg,cloudflare_url/recipe_images/ba00b01b-f697-5879-abf9-7132092a543c.jpg
6943,72548d04-9d8f-56de-b1d4-c863b4091978,Baked Fish with Vegetables,food_dataset_v2\recipe_images\6943_baked_fish_with_vegetables.jpg,cloudflare_url/recipe_images/72548d04-9d8f-56de-b1d4-c863b4091978.jpg
6940,6eefc66f-08a8-5578-ae03-d530731d7cab,Baked Salmon,food_dataset_v2\recipe_images\6940_baked_salmon.jpg,cloudflare_url/recipe_images/6eefc66f-08a8-5578-ae03-d530731d7cab.jpg
6919,c576cf06-172a-5c77-9660-abec04f80566,Baked Sea Bream,food_dataset_v2\recipe_images\6919_baked_sea_bream.jpg,cloudflare_url/recipe_images/c576cf06-172a-5c77-9660-abec04f80566.jpg
6396,8581bfce-6975-576b-bb43-041890a68494,Bakla Corbasi,,
6630,9e9b2b8e-b9e5-59c7-b3cd-b55e3781a0f9,Baklava Classic Layered Nut Pastry,food_dataset_v2\recipe_images\6630_baklava_classic_layered_nut_pastry.jpg,cloudflare_url/recipe_images/9e9b2b8e-b9e5-59c7-b3cd-b55e3781a0f9.jpg
7151,0b315ed1-c4b3-51c8-a5ec-99a7a164d574,Bal Kaymak,food_dataset_v2\recipe_images\7151_bal_kaymak.jpg,cloudflare_url/recipe_images/0b315ed1-c4b3-51c8-a5ec-99a7a164d574.jpg
6681,5ba87142-bb40-5e11-a368-f3d1b5b3fc10,Bal Kaymak Breakfast,food_dataset_v2\recipe_images\6681_bal_kaymak_breakfast.jpg,cloudflare_url/recipe_images/5ba87142-bb40-5e11-a368-f3d1b5b3fc10.jpg
6367,fc0dcbdb-c19f-533f-a318-5d5f25ac6ef3,Balik Buglama,food_dataset_v2\recipe_images\6367_balik_buglama.jpg,cloudflare_url/recipe_images/fc0dcbdb-c19f-533f-a318-5d5f25ac6ef3.jpg
6922,a3c6e3e2-4912-57ef-ab4d-a7d8468c4cb2,Balik Bugulama,food_dataset_v2\recipe_images\6922_balik_bugulama.jpg,cloudflare_url/recipe_images/a3c6e3e2-4912-57ef-ab4d-a7d8468c4cb2.jpg
6360,ac7120ea-ef5a-5754-9b6d-8c2491062ee7,Balik Corbasi,food_dataset_v2\recipe_images\6360_balik_corbasi.jpg,cloudflare_url/recipe_images/ac7120ea-ef5a-5754-9b6d-8c2491062ee7.jpg
363,7b48b094-f5f8-5f16-9e4c-43e7b9afed26,Baked Ziti,food_dataset_v2\recipe_images\363_baked_ziti.jpg,cloudflare_url/recipe_images/7b48b094-f5f8-5f16-9e4c-43e7b9afed26.jpg
409,991e72bd-2d07-5be7-9914-16175b805055,Bean and Cheese Burrito,food_dataset_v2\recipe_images\409_bean_and_cheese_burrito.jpg,cloudflare_url/recipe_images/991e72bd-2d07-5be7-9914-16175b805055.jpg
157,bd587a0d-b2e1-572d-a228-b0dc2feddfd4,Beef Brisket Pot Roast,food_dataset_v2\recipe_images\157_beef_brisket_pot_roast.jpg,cloudflare_url/recipe_images/bd587a0d-b2e1-572d-a228-b0dc2feddfd4.jpg
141,52fd9265-9db5-5c5e-9d29-e12fdb791f24,Beef Burgundy American Style,food_dataset_v2\recipe_images\141_beef_burgundy_american_style.jpg,cloudflare_url/recipe_images/52fd9265-9db5-5c5e-9d29-e12fdb791f24.jpg
414,3fef1eb7-766c-5c1e-8644-d9be00249cf8,Beef Burrito Classic,food_dataset_v2\recipe_images\414_beef_burrito_classic.jpg,cloudflare_url/recipe_images/3fef1eb7-766c-5c1e-8644-d9be00249cf8.jpg
159,eb9a739e-e09b-59f8-8407-e4ff6399ca50,Beef Chili Con Carne,food_dataset_v2\recipe_images\159_beef_chili_con_carne.jpg,cloudflare_url/recipe_images/eb9a739e-e09b-59f8-8407-e4ff6399ca50.jpg
421,37849fd7-2514-534d-96f9-e9ce89db70ef,Beef Enchiladas with Red Sauce,food_dataset_v2\recipe_images\421_beef_enchiladas_with_red_sauce.jpg,cloudflare_url/recipe_images/37849fd7-2514-534d-96f9-e9ce89db70ef.jpg
1053,5605c1a4-5fa6-53ac-a067-04d996448de4,Beef Stew Classic American,food_dataset_v2\recipe_images\1053_beef_stew_classic_american.jpg,cloudflare_url/recipe_images/5605c1a4-5fa6-53ac-a067-04d996448de4.jpg
1057,54631d0e-05d3-587b-8bc2-3659823af883,Beef Stroganoff,food_dataset_v2\recipe_images\1057_beef_stroganoff.jpg,cloudflare_url/recipe_images/54631d0e-05d3-587b-8bc2-3659823af883.jpg
380,e28006bc-6bdc-5007-8f83-ee7e3177b914,Beef Stroganoff with Noodles,food_dataset_v2\recipe_images\380_beef_stroganoff_with_noodles.jpg,cloudflare_url/recipe_images/e28006bc-6bdc-5007-8f83-ee7e3177b914.jpg
413,edff4a75-2121-5beb-baae-c26249874b6f,Beef Tacos Hard Shell,food_dataset_v2\recipe_images\413_beef_tacos_hard_shell.jpg,cloudflare_url/recipe_images/edff4a75-2121-5beb-baae-c26249874b6f.jpg
2157,4d584f57-cd4e-5806-ac81-b635f66d3da3,Bourdaloue Pear and Almond Tart,food_dataset_v2\recipe_images\2157_bourdaloue_pear_and_almond_tart.jpg,cloudflare_url/recipe_images/4d584f57-cd4e-5806-ac81-b635f66d3da3.jpg
1316,067ba659-237d-5018-8954-09e0b58860fd,Bourgeoise-style Beef,food_dataset_v2\recipe_images\1316_bourgeoise_style_beef.jpg,cloudflare_url/recipe_images/067ba659-237d-5018-8954-09e0b58860fd.jpg
1500,6d9ef362-513a-5413-adf8-ef3142db2d6a,Bourride,,
1863,cae2462c-5a29-5a8f-b3b7-8449f8b01e2d,Braided Brioche,food_dataset_v2\recipe_images\1863_braided_brioche.jpg,cloudflare_url/recipe_images/cae2462c-5a29-5a8f-b3b7-8449f8b01e2d.jpg
1273,d3589931-991a-5331-9645-2d705ee2ff4f,Braised Beef Cheeks,food_dataset_v2\recipe_images\1273_braised_beef_cheeks.jpg,cloudflare_url/recipe_images/d3589931-991a-5331-9645-2d705ee2ff4f.jpg
1269,6186db27-4976-5a60-8b74-8d22f3b90de1,Braised Beef Mode,food_dataset_v2\recipe_images\1269_braised_beef_mode.jpg,cloudflare_url/recipe_images/6186db27-4976-5a60-8b74-8d22f3b90de1.jpg
1303,67fbb1da-23c3-58f5-99cc-dd9bd14bb2f8,Braised Beef with Carrots,food_dataset_v2\recipe_images\1303_braised_beef_with_carrots.jpg,cloudflare_url/recipe_images/67fbb1da-23c3-58f5-99cc-dd9bd14bb2f8.jpg
1635,b8a02a31-175c-5d8f-9285-78d25de8372b,Braised Cabbage,food_dataset_v2\recipe_images\1635_braised_cabbage.jpg,cloudflare_url/recipe_images/b8a02a31-175c-5d8f-9285-78d25de8372b.jpg
1634,c3fcaaa0-77cb-5aa6-b27e-1b8b71c92612,Braised Endives,food_dataset_v2\recipe_images\1634_braised_endives.jpg,cloudflare_url/recipe_images/c3fcaaa0-77cb-5aa6-b27e-1b8b71c92612.jpg
1663,ebd76a7f-e240-5cad-aea8-b8352e033d22,Braised Fennel,food_dataset_v2\recipe_images\1663_braised_fennel.jpg,cloudflare_url/recipe_images/ebd76a7f-e240-5cad-aea8-b8352e033d22.jpg
7504,408c5167-64b6-5e03-9082-6cf4d4442a6c,Beef Gyro,food_dataset_v2\recipe_images\7504_beef_gyro.jpg,cloudflare_url/recipe_images/408c5167-64b6-5e03-9082-6cf4d4442a6c.jpg
7501,fca02a56-5824-5820-a4ad-d434e66fb374,Beef Souvlaki,food_dataset_v2\recipe_images\7501_beef_souvlaki.jpg,cloudflare_url/recipe_images/fca02a56-5824-5820-a4ad-d434e66fb374.jpg
7495,4a0d95df-89fd-55ab-aff2-ddf561be057d,Beef Stifado,food_dataset_v2\recipe_images\7495_beef_stifado.jpg,cloudflare_url/recipe_images/4a0d95df-89fd-55ab-aff2-ddf561be057d.jpg
7511,65002196-b5fd-53bb-875a-f4e0c4e986dd,Beef Tongue Stew,food_dataset_v2\recipe_images\7511_beef_tongue_stew.jpg,cloudflare_url/recipe_images/65002196-b5fd-53bb-875a-f4e0c4e986dd.jpg
7506,cb4a0876-0c1d-5fe2-8425-7db47d109bde,Beef and Potato Casserole,food_dataset_v2\recipe_images\7506_beef_and_potato_casserole.jpg,cloudflare_url/recipe_images/cb4a0876-0c1d-5fe2-8425-7db47d109bde.jpg
7508,82502fcc-fbff-50fd-ba35-ba2b7d6b0685,Beef with Celery Avgolemono,food_dataset_v2\recipe_images\7508_beef_with_celery_avgolemono.jpg,cloudflare_url/recipe_images/82502fcc-fbff-50fd-ba35-ba2b7d6b0685.jpg
7488,3a957bb3-ed95-54a0-9bc7-5d4571cad4f7,Beef with Eggplant,food_dataset_v2\recipe_images\7488_beef_with_eggplant.jpg,cloudflare_url/recipe_images/3a957bb3-ed95-54a0-9bc7-5d4571cad4f7.jpg
7489,74432d7d-3c64-5dfe-b605-fc6b1af3ba2e,Beef with Zucchini,food_dataset_v2\recipe_images\7489_beef_with_zucchini.jpg,cloudflare_url/recipe_images/74432d7d-3c64-5dfe-b605-fc6b1af3ba2e.jpg
7817,d6718138-c0a6-5987-ac72-c659eede0c59,Beet Greens with Lemon,food_dataset_v2\recipe_images\7817_beet_greens_with_lemon.jpg,cloudflare_url/recipe_images/d6718138-c0a6-5987-ac72-c659eede0c59.jpg
7412,1d56dfcc-8324-5828-8cc7-391eac810a4b,Beetroot and Walnut Salad,food_dataset_v2\recipe_images\7412_beetroot_and_walnut_salad.jpg,cloudflare_url/recipe_images/1d56dfcc-8324-5828-8cc7-391eac810a4b.jpg
3696,9e2573c4-b787-5dc8-a9bd-f85a6984956f,Brodetto,food_dataset_v2\recipe_images\3696_brodetto.jpg,cloudflare_url/recipe_images/9e2573c4-b787-5dc8-a9bd-f85a6984956f.jpg
3609,8e7209ad-b566-5625-994d-ff4c7ebff635,Brodetto Di Pesce,food_dataset_v2\recipe_images\3609_brodetto_di_pesce.jpg,cloudflare_url/recipe_images/8e7209ad-b566-5625-994d-ff4c7ebff635.jpg
3541,2d6ea19e-3e93-5dee-9ddd-f81cc6b479b0,Brodetto Marchigiano,food_dataset_v2\recipe_images\3541_brodetto_marchigiano.jpg,cloudflare_url/recipe_images/2d6ea19e-3e93-5dee-9ddd-f81cc6b479b0.jpg
3514,00c19eb2-f9a3-5706-a450-0263e33a56f4,Brodo Di Carne,food_dataset_v2\recipe_images\3514_brodo_di_carne.jpg,cloudflare_url/recipe_images/00c19eb2-f9a3-5706-a450-0263e33a56f4.jpg
3510,dca75209-f36a-5fb3-ba28-698ad348af81,Brodo Di Pesce,food_dataset_v2\recipe_images\3510_brodo_di_pesce.jpg,cloudflare_url/recipe_images/dca75209-f36a-5fb3-ba28-698ad348af81.jpg
4003,597012a9-755b-5601-a094-4c06adb22933,Bruschetta Bread,food_dataset_v2\recipe_images\4003_bruschetta_bread.jpg,cloudflare_url/recipe_images/597012a9-755b-5601-a094-4c06adb22933.jpg
3735,48d810c5-7a75-5f96-aa5a-ebe7e35709ef,Bruschetta with Mushrooms,food_dataset_v2\recipe_images\3735_bruschetta_with_mushrooms.jpg,cloudflare_url/recipe_images/48d810c5-7a75-5f96-aa5a-ebe7e35709ef.jpg
3797,8e301cf4-f9a3-5506-8e0f-ded29adb21f7,Bruschetta with Nduja,food_dataset_v2\recipe_images\3797_bruschetta_with_nduja.jpg,cloudflare_url/recipe_images/8e301cf4-f9a3-5506-8e0f-ded29adb21f7.jpg
3732,8309b155-965d-55e2-ac9e-a3b7860c12f8,Bruschetta with Tomato and Basil,food_dataset_v2\recipe_images\3732_bruschetta_with_tomato_and_basil.jpg,cloudflare_url/recipe_images/8309b155-965d-55e2-ac9e-a3b7860c12f8.jpg
3881,922223f6-cc36-5adf-a177-390b5744dfcf,Brussels Sprouts Italian Style,food_dataset_v2\recipe_images\3881_brussels_sprouts_italian_style.jpg,cloudflare_url/recipe_images/922223f6-cc36-5adf-a177-390b5744dfcf.jpg
8549,8ed79c36-6273-566f-a77b-106844f2c8ad,Chicken Karaage,food_dataset_v2\recipe_images\8549_chicken_karaage.jpg,cloudflare_url/recipe_images/8ed79c36-6273-566f-a77b-106844f2c8ad.jpg
8523,60d1517a-a23c-5ae9-a6a5-3c9dbe6f301a,Chicken Katsu,food_dataset_v2\recipe_images\8523_chicken_katsu.jpg,cloudflare_url/recipe_images/60d1517a-a23c-5ae9-a6a5-3c9dbe6f301a.jpg
8522,4e206806-95e6-5ad8-95ed-e7b10cccbea7,Chicken Nanban,food_dataset_v2\recipe_images\8522_chicken_nanban.jpg,cloudflare_url/recipe_images/4e206806-95e6-5ad8-95ed-e7b10cccbea7.jpg
8830,67e50873-86b2-5651-84db-ac4843b47229,Chicken Rice,food_dataset_v2\recipe_images\8830_chicken_rice.jpg,cloudflare_url/recipe_images/67e50873-86b2-5651-84db-ac4843b47229.jpg
8826,3a1d15bb-3858-5509-93a0-87a6e78bd403,Chicken Steak Japanese-style,food_dataset_v2\recipe_images\8826_chicken_steak_japanese_style.jpg,cloudflare_url/recipe_images/3a1d15bb-3858-5509-93a0-87a6e78bd403.jpg
8614,8a4716a7-3d0a-5868-b9b7-28fdf1907f3a,Chicken Wings Simmered in Soy,food_dataset_v2\recipe_images\8614_chicken_wings_simmered_in_soy.jpg,cloudflare_url/recipe_images/8a4716a7-3d0a-5868-b9b7-28fdf1907f3a.jpg
8417,0c8d8106-fde7-5364-9fa6-b44690fe893b,Chikara Udon,food_dataset_v2\recipe_images\8417_chikara_udon.jpg,cloudflare_url/recipe_images/0c8d8106-fde7-5364-9fa6-b44690fe893b.jpg
8649,2816598d-ed1f-5266-9255-642a521d110c,Chikuwa Isobe Age,food_dataset_v2\recipe_images\8649_chikuwa_isobe_age.jpg,cloudflare_url/recipe_images/2816598d-ed1f-5266-9255-642a521d110c.jpg
8624,075616f8-a52c-5e56-b61e-aa4beca2fd34,Chikuwa and Vegetable Nimono,food_dataset_v2\recipe_images\8624_chikuwa_and_vegetable_nimono.jpg,cloudflare_url/recipe_images/075616f8-a52c-5e56-b61e-aa4beca2fd34.jpg
8581,094c2d64-dd69-50be-879c-91722c9e370a,Chikuzen-ni,food_dataset_v2\recipe_images\8581_chikuzen_ni.jpg,cloudflare_url/recipe_images/094c2d64-dd69-50be-879c-91722c9e370a.jpg
4329,b3bc7048-1e45-5b8d-8f06-f1c20d3ca654,Birria De Res,food_dataset_v2\recipe_images\4329_birria_de_res.jpg,cloudflare_url/recipe_images/b3bc7048-1e45-5b8d-8f06-f1c20d3ca654.jpg
4624,907ad7d9-7772-57a1-a2df-8a5487f11e16,Bistec Encebollado,food_dataset_v2\recipe_images\4624_bistec_encebollado.jpg,cloudflare_url/recipe_images/907ad7d9-7772-57a1-a2df-8a5487f11e16.jpg
4623,c95b72bd-c497-54a0-95ee-48cf5ce58be6,Bistec Ranchero,food_dataset_v2\recipe_images\4623_bistec_ranchero.jpg,cloudflare_url/recipe_images/c95b72bd-c497-54a0-95ee-48cf5ce58be6.jpg
4621,4679e90c-40a0-5617-a749-c4782359643e,Bistec a La Mexicana,food_dataset_v2\recipe_images\4621_bistec_a_la_mexicana.jpg,cloudflare_url/recipe_images/4679e90c-40a0-5617-a749-c4782359643e.jpg
4625,f187d132-b5a0-517d-b19f-eeab1fb509e7,Bistec in Pasilla Chile Sauce,food_dataset_v2\recipe_images\4625_bistec_in_pasilla_chile_sauce.jpg,cloudflare_url/recipe_images/f187d132-b5a0-517d-b19f-eeab1fb509e7.jpg
4320,f7893e0e-f2fd-5ee2-8337-c0fcd30dd143,Black Bean Soup,food_dataset_v2\recipe_images\4320_black_bean_soup.jpg,cloudflare_url/recipe_images/f7893e0e-f2fd-5ee2-8337-c0fcd30dd143.jpg
5085,98ba5ebb-7e07-5c95-8539-a8c234748b34,Black Sapote Ice Cream,food_dataset_v2\recipe_images\5085_black_sapote_ice_cream.jpg,cloudflare_url/recipe_images/98ba5ebb-7e07-5c95-8539-a8c234748b34.jpg
4847,169f148c-fab4-538d-b327-e4e29b1e52b8,Blue Corn Tortillas,food_dataset_v2\recipe_images\4847_blue_corn_tortillas.jpg,cloudflare_url/recipe_images/169f148c-fab4-538d-b327-e4e29b1e52b8.jpg
5033,6b5f325b-2aea-523b-a846-479cc77e4c1b,Borrachitos,,
4890,aad26ebb-3543-55eb-bf51-e11094232450,Breaded Fish Fillet,food_dataset_v2\recipe_images\4890_breaded_fish_fillet.jpg,cloudflare_url/recipe_images/aad26ebb-3543-55eb-bf51-e11094232450.jpg
9717,d6d640ff-f980-55e6-9004-8b6dd01c1876,Beef and Turnip Stew,food_dataset_v2\recipe_images\9717_beef_and_turnip_stew.jpg,cloudflare_url/recipe_images/d6d640ff-f980-55e6-9004-8b6dd01c1876.jpg
9649,3ce0d1b2-3079-5491-abc2-27950b97756e,Beef and Vegetable Broth,food_dataset_v2\recipe_images\9649_beef_and_vegetable_broth.jpg,cloudflare_url/recipe_images/3ce0d1b2-3079-5491-abc2-27950b97756e.jpg
10096,1ab77449-58e1-52d3-8ad1-83af50110294,Beef and Wine Pot,food_dataset_v2\recipe_images\10096_beef_and_wine_pot.jpg,cloudflare_url/recipe_images/1ab77449-58e1-52d3-8ad1-83af50110294.jpg
9461,9264e030-3e16-59ea-adea-48064994bcc6,Beef with Beer Sauce,food_dataset_v2\recipe_images\9461_beef_with_beer_sauce.jpg,cloudflare_url/recipe_images/9264e030-3e16-59ea-adea-48064994bcc6.jpg
10040,31dbf932-450f-505c-ba56-b16139965c99,Beef with Green Beans,food_dataset_v2\recipe_images\10040_beef_with_green_beans.jpg,cloudflare_url/recipe_images/31dbf932-450f-505c-ba56-b16139965c99.jpg
10041,44ff433f-8d5a-591b-bff1-4eacebcf98be,Beef with Tomato and Pepper Stew,food_dataset_v2\recipe_images\10041_beef_with_tomato_and_pepper_stew.jpg,cloudflare_url/recipe_images/44ff433f-8d5a-591b-bff1-4eacebcf98be.jpg
10113,227f587f-b6c3-5a93-9bcf-4862a43b12f8,Beet and Goat Cheese Salad,food_dataset_v2\recipe_images\10113_beet_and_goat_cheese_salad.jpg,cloudflare_url/recipe_images/227f587f-b6c3-5a93-9bcf-4862a43b12f8.jpg
9328,8342501d-df08-56e9-945e-8f46223a2a9a,Bifana Sandwich,food_dataset_v2\recipe_images\9328_bifana_sandwich.jpg,cloudflare_url/recipe_images/8342501d-df08-56e9-945e-8f46223a2a9a.jpg
9878,bec030b5-f4ba-5b2f-9d14-50a89c287090,Bifana in Bread,food_dataset_v2\recipe_images\9878_bifana_in_bread.jpg,cloudflare_url/recipe_images/bec030b5-f4ba-5b2f-9d14-50a89c287090.jpg
9364,45c081d0-c57e-567f-8d1d-51a90d38152c,Black Pork Loin Alentejo Style,food_dataset_v2\recipe_images\9364_black_pork_loin_alentejo_style.jpg,cloudflare_url/recipe_images/45c081d0-c57e-567f-8d1d-51a90d38152c.jpg
5626,711f78c1-5b3f-55fd-8a0c-83e2eabfe0e6,Bacalao Dorado,food_dataset_v2\recipe_images\5626_bacalao_dorado.jpg,cloudflare_url/recipe_images/711f78c1-5b3f-55fd-8a0c-83e2eabfe0e6.jpg
5631,71aa55a6-8e8a-5285-8b1a-50b0a7d0f1b5,Bacalao En Salsa Verde,food_dataset_v2\recipe_images\5631_bacalao_en_salsa_verde.jpg,cloudflare_url/recipe_images/71aa55a6-8e8a-5285-8b1a-50b0a7d0f1b5.jpg
5634,88cdaf67-669f-58ac-80bd-93488a4d8284,Bacalao Gratinado,food_dataset_v2\recipe_images\5634_bacalao_gratinado.jpg,cloudflare_url/recipe_images/88cdaf67-669f-58ac-80bd-93488a4d8284.jpg
6110,7aa0bee9-64cb-51c4-a830-d7cc10edfe47,Bacalao Pil Pil,food_dataset_v2\recipe_images\6110_bacalao_pil_pil.jpg,cloudflare_url/recipe_images/7aa0bee9-64cb-51c4-a830-d7cc10edfe47.jpg
5628,e0def936-7eb3-5e3e-885f-f056a5d52b0f,Bacalao Rebozado,food_dataset_v2\recipe_images\5628_bacalao_rebozado.jpg,cloudflare_url/recipe_images/e0def936-7eb3-5e3e-885f-f056a5d52b0f.jpg
5704,943e1f2b-9964-5337-8a32-f92deac07872,Bacalao a La Llauna,food_dataset_v2\recipe_images\5704_bacalao_a_la_llauna.jpg,cloudflare_url/recipe_images/943e1f2b-9964-5337-8a32-f92deac07872.jpg
5630,a635da68-9c68-5b4b-8d9d-8a17e357d987,Bacalao a La Vizcaina,food_dataset_v2\recipe_images\5630_bacalao_a_la_vizcaina.jpg,cloudflare_url/recipe_images/a635da68-9c68-5b4b-8d9d-8a17e357d987.jpg
5978,9cad4925-4553-5f6f-96ef-a1e6a080e27d,Bacalao a La Vizcaina,food_dataset_v2\recipe_images\5978_bacalao_a_la_vizcaina.jpg,cloudflare_url/recipe_images/9cad4925-4553-5f6f-96ef-a1e6a080e27d.jpg
5647,32fcaaf6-52a8-55fa-b851-804c2b1d76a5,Baked Gilthead Bream,food_dataset_v2\recipe_images\5647_baked_gilthead_bream.jpg,cloudflare_url/recipe_images/32fcaaf6-52a8-55fa-b851-804c2b1d76a5.jpg
5640,8de72029-7a6e-5ec0-b9e4-9fdc675efb4b,Baked Hake,food_dataset_v2\recipe_images\5640_baked_hake.jpg,cloudflare_url/recipe_images/8de72029-7a6e-5ec0-b9e4-9fdc675efb4b.jpg
2941,6b9320b1-2b72-5dcf-bd75-2d365406aa6f,Gaeng Om Isan,food_dataset_v2\recipe_images\2941_gaeng_om_isan.jpg,cloudflare_url/recipe_images/6b9320b1-2b72-5dcf-bd75-2d365406aa6f.jpg
2279,e322cc82-f108-5d81-b560-24d15715ec0f,Gaeng Pa,food_dataset_v2\recipe_images\2279_gaeng_pa.jpg,cloudflare_url/recipe_images/e322cc82-f108-5d81-b560-24d15715ec0f.jpg
2960,f7469b24-3e85-5ada-8b2a-22d1f1ddf291,Gaeng Phak Ruam,food_dataset_v2\recipe_images\2960_gaeng_phak_ruam.jpg,cloudflare_url/recipe_images/f7469b24-3e85-5ada-8b2a-22d1f1ddf291.jpg
2956,f2443325-8511-5723-bd40-7c348e19f5c3,Gaeng Phak Wan,food_dataset_v2\recipe_images\2956_gaeng_phak_wan.jpg,cloudflare_url/recipe_images/f2443325-8511-5723-bd40-7c348e19f5c3.jpg
2288,3d181ee1-9955-5e78-b4a2-c2ec7fd0bc8c,Gaeng Phed Moo Daeng,food_dataset_v2\recipe_images\2288_gaeng_phed_moo_daeng.jpg,cloudflare_url/recipe_images/3d181ee1-9955-5e78-b4a2-c2ec7fd0bc8c.jpg
3069,e960e6f5-c530-5ddd-bf8f-7019f346715f,Gaeng Phet Ped Yang,food_dataset_v2\recipe_images\3069_gaeng_phet_ped_yang.jpg,cloudflare_url/recipe_images/e960e6f5-c530-5ddd-bf8f-7019f346715f.jpg
2280,1de1c970-1161-55fb-a936-991d40f485a6,Gaeng Phet Pet Yang,food_dataset_v2\recipe_images\2280_gaeng_phet_pet_yang.jpg,cloudflare_url/recipe_images/1de1c970-1161-55fb-a936-991d40f485a6.jpg
3230,848b2849-350b-5ee1-8198-49a78e73b31b,Gaeng Phet Pet Yang,food_dataset_v2\recipe_images\3230_gaeng_phet_pet_yang.jpg,cloudflare_url/recipe_images/848b2849-350b-5ee1-8198-49a78e73b31b.jpg
2998,93d78ac0-e552-513a-be94-5ec1783a15df,Gaeng Phung Pla,food_dataset_v2\recipe_images\2998_gaeng_phung_pla.jpg,cloudflare_url/recipe_images/93d78ac0-e552-513a-be94-5ec1783a15df.jpg
2303,63b9fdc3-8902-5366-a0ba-8fee99ced68f,Gaeng Pla Duk,food_dataset_v2\recipe_images\2303_gaeng_pla_duk.jpg,cloudflare_url/recipe_images/63b9fdc3-8902-5366-a0ba-8fee99ced68f.jpg
6951,e6280218-e9eb-53ca-90b9-901ff94c0a22,Balik Dolma,food_dataset_v2\recipe_images\6951_balik_dolma.jpg,cloudflare_url/recipe_images/e6280218-e9eb-53ca-90b9-901ff94c0a22.jpg
6946,a45ffb6c-6644-57a6-8725-a473780aa08c,Balik Guvec,food_dataset_v2\recipe_images\6946_balik_guvec.jpg,cloudflare_url/recipe_images/a45ffb6c-6644-57a6-8725-a473780aa08c.jpg
6941,79048ce6-699f-5311-a115-56cc4f218482,Balik Kofte,food_dataset_v2\recipe_images\6941_balik_kofte.jpg,cloudflare_url/recipe_images/79048ce6-699f-5311-a115-56cc4f218482.jpg
6380,08962878-ef89-51b2-979f-ae62c1ac6958,Balik Lahmacun,food_dataset_v2\recipe_images\6380_balik_lahmacun.jpg,cloudflare_url/recipe_images/08962878-ef89-51b2-979f-ae62c1ac6958.jpg
6950,85822391-f800-5300-b81a-070691a9cc9d,Balik Musakka,food_dataset_v2\recipe_images\6950_balik_musakka.jpg,cloudflare_url/recipe_images/85822391-f800-5300-b81a-070691a9cc9d.jpg
6364,63604788-4fa8-5a8c-8c77-018b51e3bb45,Balik Pilavi,food_dataset_v2\recipe_images\6364_balik_pilavi.jpg,cloudflare_url/recipe_images/63604788-4fa8-5a8c-8c77-018b51e3bb45.jpg
6369,5146562d-d5d2-565e-9469-d2a1efeb2858,Balik Soslu,food_dataset_v2\recipe_images\6369_balik_soslu.jpg,cloudflare_url/recipe_images/5146562d-d5d2-565e-9469-d2a1efeb2858.jpg
6952,18bf833c-9fdd-5f01-af5f-e72e02822dbf,Balik Tava,food_dataset_v2\recipe_images\6952_balik_tava.jpg,cloudflare_url/recipe_images/18bf833c-9fdd-5f01-af5f-e72e02822dbf.jpg
7214,3cb99e34-93da-539b-929d-a2f474a345ca,Balikesir Hosmerim,food_dataset_v2\recipe_images\7214_balikesir_hosmerim.jpg,cloudflare_url/recipe_images/3cb99e34-93da-539b-929d-a2f474a345ca.jpg
6949,3a97ca5e-1d6e-59bd-9a96-769015b179f4,Balık Böreği,food_dataset_v2\recipe_images\6949_balık_böreği.jpg,cloudflare_url/recipe_images/3a97ca5e-1d6e-59bd-9a96-769015b179f4.jpg
